name,id,lat,lon,number,min_rail,min_rail_distance,min_park,min_park_distance,min_pier,min_pier_distance,population_density,intercept_95,min_rail_distance_95,min_park_distance_95,min_pier_distance_95,population_density_95,localR2
"Tallis Street, Temple",773,51.511891,-0.107349,19.0,Blackfriars_diatance,303.0,Lincoln's Inn Fields South_distance,741.0,Blackfriars Pier_diatance,465.0,2733.0,0.0,0.0,0.0,0.0,0.0,0.2230882280561017
"Hurlingham Park, Parsons Green",774,51.470131,-0.20464,5.0,Clapham Junction_diatance,2463.0,Battersea Park Sun Gate_diatance,2914.0,Putney Pier_diatance,808.0,4103.0,0.0,0.0,0.0,0.0,0.0,0.2514659930215302
"Little Brook Green, Brook Green",775,51.496664,-0.223868,10.0,Paddington_diatance,3966.0,Holland Park Abbotsbury Gate_diatance,1359.0,Putney Pier_diatance,3313.0,7586.0,0.0,0.0,0.0,0.0,0.0,0.42959972018770504
"Abyssinia Close, Clapham Junction",776,51.460333,-0.167029,10.0,Clapham Junction_diatance,506.0,Battersea Park Sun Gate_diatance,1648.0,Plantation Wharf Pier_diatance,1305.0,21968.0,0.0,0.0,0.0,0.0,0.0,0.3752117912234854
"Limburg Road, Clapham Junction",777,51.4619230679,-0.165297856693,4.0,Clapham Junction_diatance,443.0,Battersea Park Sun Gate_diatance,1457.0,Plantation Wharf Pier_diatance,1319.0,21968.0,0.0,0.0,0.0,0.0,0.0,0.3811981023536253
"Houndsditch, Aldgate",779,51.514449,-0.077178979,11.0,Fenchurch Street_diatance,348.0,Lincoln's Inn Fields South_distance,2703.0,Tower Millennium Pier_diatance,807.0,11503.0,0.0,0.0,0.0,0.0,0.0,0.2957746531296634
"Imperial Wharf Station, Sands End",780,51.474665,-0.18316517,49.0,Clapham Junction_diatance,1448.0,Battersea Park Albert Gate_diatance,1355.0,Chelsea Harbour Pier_diatance,247.0,9256.0,0.0,0.0,0.0,0.0,0.0,0.16290226350978596
"Victoria & Albert Museum, South Kensington",781,51.495898,-0.173009,36.0,Victoria_diatance,1954.0,Hyde Park Alexandra Gate_diatance,673.0,Cadogan Pier_diatance,1524.0,8106.0,0.0,0.0,0.0,2.3519303771365285,0.0,0.486525853009538
"Halford Road, West Kensington",782,51.483911,-0.19760944,8.0,Clapham Junction_diatance,2878.0,Holland Park Ilchester Gate_diatance,1911.0,Chelsea Harbour Pier_diatance,1653.0,12829.0,0.0,0.0,0.0,0.0,0.0,0.09106241455249502
"Monier Road, Hackney Wick",783,51.5403115,-0.021630359,45.0,Stratford International_diatance,1024.0,Queen Elizabeth Olympic Park Bassett_diatance,235.0,Canary Wharf Pier_diatance,3935.0,7273.0,4.8019702092755585,-9.601548884787043,-7.273287169044675,-7.209502028028014,0.0,0.32179321257355203
"East Village, Queen Elizabeth Olympic Park",784,51.546326,-0.00993526,139.0,Stratford International_diatance,190.0,Queen Elizabeth Olympic Park Blossom_diatance,369.0,Canary Wharf Pier_diatance,4755.0,10953.0,5.787792955329865,-8.976773325718307,-7.524613837303251,-7.0853331169610385,0.0,0.3025966330698449
"Aquatic Centre, Queen Elizabeth Olympic Park",785,51.54094,-0.010510565,1121.0,Stratford International_diatance,447.0,Queen Elizabeth Olympic Park Aquatic Centre_diatance,46.0,Canary Wharf Pier_diatance,4170.0,10953.0,5.935820707090021,-8.643154366772922,-6.698075838932705,-6.839489267029539,0.0,0.3080258152400798
"Lee Valley VeloPark, Queen Elizabeth Olympic Park",786,51.549369,-0.015717614,110.0,Stratford International_diatance,703.0,Queen Elizabeth Olympic Park Blossom_diatance,313.0,Canary Wharf Pier_diatance,4994.0,10953.0,5.031522675058222,-9.641451534410967,-8.213391913587742,-7.372506765016553,0.0,0.30683271047488553
"Timber Lodge, Queen Elizabeth Olympic Park",787,51.546805,-0.01469126,178.0,Stratford International_diatance,470.0,Queen Elizabeth Olympic Park Blossom_diatance,47.0,Canary Wharf Pier_diatance,4728.0,10953.0,5.435987667079187,-9.449521398967397,-7.845431081546155,-7.280984593205087,0.0,0.3084363902380429
"Copper Box Arena, Queen Elizabeth Olympic Park",788,51.544909,-0.0205426,5.0,Stratford International_diatance,819.0,Queen Elizabeth Olympic Park Copper_diatance,122.0,Canary Wharf Pier_diatance,4452.0,5685.0,4.489166850665241,-9.8025661483973,-7.965669708991235,-7.393873550572933,2.081501937155693,0.314381218955648
"Podium, Queen Elizabeth Olympic Park",789,51.538718,-0.011889482,204.0,Stratford_diatance,656.0,Queen Elizabeth Olympic Park Thornton Bridge_diatance,59.0,Canary Wharf Pier_diatance,3906.0,8205.0,5.969093255905624,-8.67961501425494,-6.488431828378541,-6.840700332972663,0.0,0.3122265252540575
"Stratford Station, Stratford",790,51.541793,-0.00481,27.0,Stratford_diatance,77.0,Queen Elizabeth Olympic Park Aquatic Centre_diatance,449.0,Canary Wharf Pier_diatance,4394.0,10953.0,5.798115770212338,-7.461067571275227,-4.967847728548382,-5.9073676641936785,0.0,0.30736867411847485
"Blackfriars Road, Southwark",792,51.505461,-0.10454093,19.0,Waterloo East_diatance,413.0,Geraldine Mary Harmsworth Park North_diatance,964.0,Blackfriars Pier_diatance,625.0,9469.0,0.0,0.0,0.0,0.0,0.0,0.15985816082793705
"Cromer Street, Bloomsbury",793,51.528279,-0.11955857,6.0,Kings Cross_diatance,526.0,Lincoln's Inn Fields West_distance,1377.0,Blackfriars Pier_diatance,2348.0,33409.0,0.0,0.0,0.0,0.0,0.0,0.09586148707489169
"Victoria Rise, Clapham Common",794,51.461376,-0.14780467,12.0,Clapham Junction_diatance,1594.0,Battersea Park Sun Gate_diatance,1854.0,Plantation Wharf Pier_diatance,2483.0,11442.0,0.0,0.0,0.0,0.0,0.0,0.34843998144547433
"Euston Square Gardens, Euston",795,51.527068,-0.13186102,6.0,Euston_diatance,257.0,The Regent's Park Chester Gate_distance,976.0,Embankment Pier_diatance,2350.0,6943.0,0.0,0.0,0.0,0.0,0.0,0.14622860379438513
"Coram Street, Bloomsbury",796,51.524,-0.12640984,11.0,Euston_diatance,766.0,Lincoln's Inn Fields West_distance,1071.0,Embankment Pier_diatance,1925.0,17263.0,0.0,0.0,0.0,0.0,0.0,0.15576419133368327
"Ossulston Street, Somers Town",797,51.5293,-0.12827903,8.0,St Pancras_diatance,278.0,The Regent's Park Chester Gate_distance,1235.0,Embankment Pier_diatance,2528.0,13495.0,0.0,0.0,0.0,0.0,0.0,0.1271316309156698
"Birkenhead Street, King's Cross",798,51.5301998755,-0.122299440803,13.0,Kings Cross_diatance,254.0,Lincoln's Inn Fields West_distance,1614.0,Embankment Pier_diatance,2583.0,20725.0,0.0,0.0,0.0,0.0,0.0,0.11508894043737257
"Kings Gate House, Westminster",799,51.4976984561,-0.137598896295,8.0,Victoria_diatance,513.0,St. James's Park Buckingham Gate_distance,316.0,Westminster Pier_diatance,1097.0,3982.0,0.0,0.0,0.0,0.0,0.0,0.4109894631454307
"Sopwith Way, Battersea Park",800,51.4811219398,-0.149035374873,57.0,Victoria_diatance,1746.0,Battersea Park Sopwith Way_diatance,40.0,Battersea Power Station Pier_diatance,378.0,7298.0,0.0,0.0,0.0,0.0,0.0,0.14282487618995035
"Lavington Street, Bankside",801,51.5052241745,-0.0980318118664,23.0,Cannon Street_diatance,719.0,Geraldine Mary Harmsworth Park North_diatance,1156.0,Bankside Pier_diatance,404.0,13123.0,0.0,0.0,0.0,0.0,0.0,0.18309290483144922
"Albert Square, Stockwell",802,51.4765900593,-0.118256789081,12.0,Vauxhall_diatance,1084.0,Battersea Park Rosery Gate_diatance,2143.0,St. George Wharf_diatance,1248.0,24047.0,0.0,0.0,0.0,0.0,0.0,0.05514923945081049
"Southwark Street, Bankside",803,51.5054099403,-0.0983410884509,2.0,Cannon Street_diatance,718.0,Geraldine Mary Harmsworth Park North_diatance,1159.0,Bankside Pier_diatance,389.0,13123.0,0.0,0.0,0.0,0.0,0.0,0.18451126101359094
"Good's Way, King's Cross",804,51.5346677396,-0.125078652873,40.0,Kings Cross_diatance,281.0,The Regent's Park Chester Gate_distance,1639.0,Embankment Pier_diatance,3090.0,6945.0,0.0,0.0,0.0,0.0,0.0,0.11654273134493685
"The Metropolitan, Portobello",805,51.520509,-0.20080483,27.0,Paddington_diatance,1697.0,Kensington Gardens Black Lion Gate_diatance,1466.0,Cadogan Pier_diatance,4820.0,26154.0,-2.758457362483907,0.0,-2.8019774586173,2.961276508591161,-2.341123918992227,0.41232356533119546
"Handyside Street, King's Cross",806,51.5372405623,-0.124807385707,34.0,Kings Cross_diatance,548.0,The Regent's Park Chester Gate_distance,1808.0,Embankment Pier_diatance,3374.0,6945.0,0.0,0.0,0.0,0.0,0.0,0.11395608830310339
"Bevington Road West, North Kensington",807,51.5212,-0.208888173,32.0,Paddington_diatance,2260.0,Kensington Gardens Black Lion Gate_diatance,1911.0,Cadogan Pier_diatance,5183.0,14391.0,0.0,0.0,0.0,0.0,0.0,0.19725703241157877
"Gauden Road, Clapham",808,51.464995,-0.13090885,6.0,Vauxhall_diatance,2390.0,Battersea Park Rosery Gate_diatance,1926.0,Battersea Power Station Pier_diatance,2348.0,11252.0,0.0,0.0,0.0,0.0,0.0,0.20622320271432582
"Lincoln's Inn Fields, Holborn",809,51.5162778834,-0.118272991635,7.0,Charing Cross_diatance,1032.0,Lincoln's Inn Fields West_distance,44.0,Festival Pier_diatance,1032.0,5611.0,0.0,0.0,0.0,0.0,0.0,0.5255553595933985
"Tate Modern, Bankside",810,51.5067252868,-0.0988072461627,34.0,Blackfriars_diatance,615.0,Geraldine Mary Harmsworth Park North_diatance,1260.0,Bankside Pier_diatance,267.0,9531.0,0.0,0.0,0.0,0.0,0.0,0.19657031806779487
"Westferry Circus, Canary Wharf",811,51.5057030357,-0.0277727426235,51.0,Fenchurch Street_diatance,3554.0,Mile End Park Pavilion_diatance,1181.0,Canary Wharf Pier_diatance,89.0,4318.0,0.0,0.0,0.0,0.0,0.0,0.2132575863724102
"Here East North, Queen Elizabeth Olympic Park",812,51.5487311915,-0.0226065549321,19.0,Stratford International_diatance,1056.0,Queen Elizabeth Olympic Park Here East North_diatance,47.0,Canary Wharf Pier_diatance,4859.0,2455.0,3.4397716257685396,-9.795034764935885,-8.09728270237678,-7.151007217190737,2.539475827555464,0.3109960544151162
"New Spring Gardens Walk, Vauxhall",813,51.4878074485,-0.122759625866,6.0,Vauxhall_diatance,212.0,Geraldine Mary Harmsworth Park West_diatance,1199.0,St. George Wharf_diatance,353.0,11597.0,0.0,0.0,0.0,0.0,0.0,0.2841364542098481
"Clapham Road, Lingham Street, Stockwell",814,51.4714330677,-0.123670735702,15.0,Vauxhall_diatance,1610.0,Battersea Park Rosery Gate_diatance,1911.0,St. George Wharf_diatance,1673.0,17647.0,0.0,0.0,0.0,0.0,0.0,0.1019021589556771
"Lambeth Palace Road, Waterloo",815,51.5000891978,-0.116628700672,43.0,Waterloo_diatance,410.0,Geraldine Mary Harmsworth Park West_diatance,646.0,London Eye - Waterloo Pier_diatance,457.0,8461.0,0.0,0.0,0.0,0.0,0.0,0.5373787902800995
"Here East South, Queen Elizabeth Olympic Park",816,51.5465327935,-0.0205975904647,15.0,Stratford International_diatance,845.0,Queen Elizabeth Olympic Park Here East South_diatance,113.0,Canary Wharf Pier_diatance,4631.0,5685.0,4.262942143486829,-9.818291272565952,-8.07207099858747,-7.359890111428344,2.2157670578663624,0.31270892687952717
"Riverlight South, Nine Elms",817,51.4813354746,-0.138212295869,32.0,Vauxhall_diatance,1176.0,Battersea Park Sopwith Way_diatance,772.0,Battersea Power Station Pier_diatance,608.0,4849.0,0.0,0.0,0.0,0.0,0.0,0.18299026903378723
"Westminster Pier, Westminster",818,51.501513,-0.12382322,64.0,Charing Cross_diatance,668.0,St. James's Park Storey's Gate_distance,478.0,Westminster Pier_diatance,53.0,6973.0,0.0,0.0,0.0,0.0,0.0,0.7003634253200912
"Belvedere Road 2, South Bank",819,51.50621,-0.114842,10.0,Waterloo_diatance,364.0,Lincoln's Inn Fields South_distance,1053.0,Festival Pier_diatance,223.0,6252.0,0.0,0.0,0.0,0.0,0.0,0.5039607534252191
"Victory Place, Walworth",820,51.492807,-0.091938,9.0,London Bridge_diatance,1468.0,Geraldine Mary Harmsworth Park East_diatance,1040.0,London Bridge City Pier_diatance,1649.0,15196.0,0.0,0.0,0.0,0.0,0.0,0.23853909069940382
"Battersea Power Station, Battersea Park",821,51.4835074867,-0.147714557371,91.0,Victoria_diatance,1470.0,Battersea Park Sopwith Way_diatance,259.0,Battersea Power Station Pier_diatance,131.0,6932.0,0.0,0.0,0.0,0.0,0.0,-0.06363171528190646
"Allington Street, Victoria",826,51.496863,-0.1429434,37.0,Victoria_diatance,132.0,St. James's Park Buckingham Gate_distance,510.0,Millbank Millennium Pier_diatance,1384.0,3982.0,0.0,0.0,0.0,3.1341899765829138,0.0,0.29621067816085933
"Cranmer Road, Stockwell",827,51.479601,-0.11147178,25.0,Vauxhall_diatance,1057.0,Geraldine Mary Harmsworth Park West_diatance,1777.0,St. George Wharf_diatance,1324.0,11337.0,0.0,0.0,0.0,0.0,0.0,0.046906143291401706
"Normandy Road, Stockwell",828,51.473874,-0.11258096,35.0,Vauxhall_diatance,1516.0,Geraldine Mary Harmsworth Park West_diatance,2416.0,St. George Wharf_diatance,1717.0,18068.0,0.0,0.0,0.0,0.0,0.0,0.10278043207129448
"Wynne Road, Stockwell",829,51.469217,-0.11268674,8.0,Vauxhall_diatance,1985.0,Battersea Park Rosery Gate_diatance,2708.0,St. George Wharf_diatance,2152.0,21925.0,0.0,0.0,0.0,0.0,0.0,0.14170890928401475
"Sidney Road, Stockwell",830,51.469202,-0.11902256,18.0,Vauxhall_diatance,1876.0,Battersea Park Rosery Gate_diatance,2306.0,St. George Wharf_diatance,1987.0,17606.0,0.0,0.0,0.0,0.0,0.0,0.14518782163516095
"St John's Crescent, Brixton",831,51.466232,-0.11317995,23.0,Vauxhall_diatance,2288.0,Battersea Park Rosery Gate_diatance,2816.0,St. George Wharf_diatance,2437.0,9585.0,0.0,0.0,0.0,0.0,0.0,0.16336691011548604
"Ferndale Road, Brixton",832,51.464019,-0.11578197,9.0,Vauxhall_diatance,2482.0,Battersea Park Rosery Gate_diatance,2789.0,St. George Wharf_diatance,2604.0,13060.0,0.0,0.0,0.0,0.0,0.0,0.17859066811837304
"Saltoun Road, Brixton",833,51.460232,-0.11537509,75.0,Vauxhall_diatance,2901.0,Battersea Park Rosery Gate_diatance,3066.0,St. George Wharf_diatance,3015.0,18552.0,0.0,0.0,0.0,0.0,0.0,0.1933889998288341
"Gas Holders, Battersea Park",834,51.477966,-0.14785703,8.0,Vauxhall_diatance,1940.0,Battersea Park Rosery Gate_diatance,87.0,Battersea Power Station Pier_diatance,675.0,6932.0,0.0,0.0,0.0,0.0,0.0,0.25614062796987375
"Farringdon Street, Holborn",835,51.516785,-0.10494775,4.0,Blackfriars_diatance,592.0,Lincoln's Inn Fields South_distance,788.0,Blackfriars Pier_diatance,739.0,2733.0,0.0,0.0,0.0,0.0,0.0,0.3093765368817641
"York Way, Kings Cross",836,51.541596,-0.12544145,9.0,Kings Cross_diatance,1033.0,The Regent's Park St. Mark's Gate_distance,1938.0,Blackfriars Pier_diatance,3839.0,23381.0,0.0,0.0,0.0,0.0,0.0,0.09011272160846256
"Fore Street Avenue, Guildhall",838,51.518093,-0.0914017,2.0,Liverpool Street_diatance,659.0,Lincoln's Inn Fields South_distance,1737.0,Blackfriars Pier_diatance,1061.0,7347.0,0.0,0.0,0.0,0.0,0.0,0.17045173213573642
"Sea Containers, South Bank",839,51.508033,-0.10682363,25.0,Blackfriars_diatance,477.0,Lincoln's Inn Fields South_distance,1066.0,Blackfriars Pier_diatance,498.0,9469.0,0.0,0.0,0.0,0.0,0.0,0.20601053093397326
"George Row, Bermondsey",840,51.498585,-0.068981764,0.0,London Bridge_diatance,1342.0,Geraldine Mary Harmsworth Park East_diatance,2582.0,Tower Bridge Quay_diatance,879.0,16437.0,0.0,0.0,0.0,0.0,0.0,0.2939240228340647
"Tower Wharf, Bermondsey",841,51.500845,-0.074704305,0.0,London Bridge_diatance,874.0,Geraldine Mary Harmsworth Park East_diatance,2235.0,Tower Bridge Quay_diatance,576.0,40648.0,0.0,0.0,0.0,0.0,0.0,0.27974935036940723
"Temple Gardens, Temple",842,51.510981,-0.10832249,0.0,Blackfriars_diatance,375.0,Lincoln's Inn Fields South_distance,752.0,Blackfriars Pier_diatance,512.0,2733.0,0.0,0.0,0.0,0.0,0.0,0.2511742304950763
"Canada Water Station, Rotherhithe",844,51.498439,-0.049150215,0.0,Fenchurch Street_diatance,2479.0,Mile End Park Pavilion_diatance,2409.0,Greenland Pier_diatance,1276.0,19518.0,0.0,0.0,0.0,0.0,0.0,0.23811949401737664
"Bermondsey Station, Bermondsey",845,51.497995,-0.063471392,0.0,London Bridge_diatance,1703.0,Geraldine Mary Harmsworth Park East_diatance,2955.0,Tower Bridge Quay_diatance,1127.0,17262.0,0.0,0.0,0.0,0.0,0.0,0.29496165499636645
