name,id,lat,lon,number,min_rail,min_rail_distance,min_park,min_park_distance,min_pier,min_pier_distance,population_density,intercept,min_rail_distance_95,min_park_distance_95,min_pier_distance_95,population_density_95,localR2
"Stebondale Street, Cubitt Town",476,51.489096,-0.009205,78.0,Fenchurch Street_diatance,5388.0,Mile End Park Pavilion_diatance,3330.0,Greenwich Pier_diatance,560.0,5590.0,3.0864082969950966,0.0,0.0,2.701510238583917,-2.28333593752673,0.10003227016998445
"Spindrift Avenue, Millwall",477,51.49109,-0.018716,41.0,Fenchurch Street_diatance,4702.0,Mile End Park Pavilion_diatance,2897.0,Masthouse Terrace Pier_diatance,480.0,16887.0,2.761228375764026,0.0,0.0,2.5191183233839167,-2.1789209847107074,0.09924567762214176
"Stepney Green Station, Stepney",478,51.521889,-0.04667,84.0,Liverpool Street_diatance,2467.0,Mile End Park Solebay Street_diatance,725.0,Nelson Dock Pier_diatance,2193.0,22245.0,0.0,0.0,0.0,0.0,0.0,0.10420746857847779
"Pott Street, Bethnal Green",479,51.527152,-0.058005,47.0,Liverpool Street_diatance,1913.0,Victoria Park Bonner Gate_diatance,965.0,Tower Bridge Quay_diatance,2588.0,10504.0,0.0,0.0,0.0,0.0,0.0,0.08504914300827826
"Flamborough Street, Limehouse",480,51.5128711,-0.0389866,62.0,Fenchurch Street_diatance,2725.0,Mile End Park Football Pitch_diatance,687.0,Nelson Dock Pier_diatance,1059.0,16814.0,0.0,0.0,0.0,2.0955334307780653,0.0,0.10293762171420234
"Saunders Ness Road, Cubitt Town",481,51.487129,-0.0090011,150.0,Fenchurch Street_diatance,5504.0,Mile End Park Pavilion_diatance,3535.0,Greenwich Pier_diatance,342.0,13687.0,3.079543641902402,0.0,0.0,2.695117404809671,-2.269598225325417,0.09966478685748409
"Exhibition Road Museums 2, South Kensington",482,51.495947,-0.17368958,34.0,Victoria_diatance,2001.0,Hyde Park Alexandra Gate_diatance,662.0,Cadogan Pier_diatance,1544.0,8106.0,0.0,0.0,-5.242565145264898,0.0,-3.8973260342968064,0.18304360226092944
"Albert Gardens, Stepney",483,51.51328,-0.047784,50.0,Fenchurch Street_diatance,2122.0,Mile End Park Football Pitch_diatance,1072.0,Nelson Dock Pier_diatance,1480.0,24248.0,0.0,0.0,0.0,0.0,0.0,0.0963856835197353
"Bromley High Street, Bow",484,51.528828,-0.013258,33.0,Stratford_diatance,1577.0,Queen Elizabeth Olympic Park Thornton Bridge_diatance,1052.0,Canary Wharf Pier_diatance,2838.0,16477.0,3.128577383488768,0.0,0.0,2.8289438001312517,-2.418163375296673,0.10645138904773897
"Old Ford Road, Bethnal Green",485,51.531127,-0.048017,55.0,Liverpool Street_diatance,2732.0,Victoria Park Cricketer's Gate_distance,288.0,Nelson Dock Pier_diatance,3169.0,13675.0,0.0,0.0,0.0,0.0,0.0,0.10829322622659443
"Granby Street, Shoreditch",486,51.525645,-0.069543,52.0,Liverpool Street_diatance,1167.0,Victoria Park Bonner Gate_diatance,1686.0,Tower Millennium Pier_diatance,2143.0,19435.0,0.0,0.0,0.0,0.0,0.0,0.0582759096245909
"Canton Street, Poplar",487,51.511811,-0.025626,17.0,Fenchurch Street_diatance,3645.0,Mile End Park Pavilion_diatance,561.0,Canary Wharf Pier_diatance,767.0,21913.0,2.6359180305314927,0.0,0.0,2.591915932006576,-2.219826993867781,0.10435953480405097
"Reardon Street, Wapping",488,51.506946,-0.058681,41.0,Fenchurch Street_diatance,1445.0,Mile End Park Football Pitch_diatance,2095.0,Tower Bridge Quay_diatance,1032.0,19496.0,0.0,0.0,0.0,0.0,0.0,0.00926504781109899
"Pennington Street, Wapping",490,51.508622,-0.065006,24.0,Fenchurch Street_diatance,970.0,Mile End Park Football Pitch_diatance,2365.0,Tower Bridge Quay_diatance,659.0,11416.0,0.0,0.0,0.0,0.0,0.0,0.049963225903199175
"Queen Mary's, Mile End",491,51.522507,-0.041378,56.0,Fenchurch Street_diatance,2838.0,Mile End Park Solebay Street_diatance,353.0,Nelson Dock Pier_diatance,2111.0,19362.0,0.0,0.0,0.0,2.1485525671285495,0.0,0.10646042062790914
"Maplin Street, Mile End",492,51.525501,-0.032267204,48.0,Stratford_diatance,2674.0,Mile End Park Art Pavilion_diatance,381.0,Canary Wharf Pier_diatance,2270.0,18473.0,2.439798212973926,0.0,0.0,2.5329849464537846,-2.12302371623635,0.10761365829741164
"South Quay East, Canary Wharf",494,51.50196,-0.016251,46.0,Fenchurch Street_diatance,4421.0,Mile End Park Pavilion_diatance,1834.0,Canary Wharf Pier_diatance,938.0,5272.0,2.927664641222507,0.0,0.0,2.718574807838455,-2.2920344416969067,0.10256174369765413
"Bow Church Station, Bow",495,51.528169,-0.018703,50.0,Stratford_diatance,1828.0,Queen Elizabeth Olympic Park Thornton Bridge_diatance,1222.0,Canary Wharf Pier_diatance,2647.0,24380.0,2.9828830583577353,0.0,0.0,2.772402886021033,-2.361804534148112,0.10685941573895252
"Devons Road, Bow",496,51.52512,-0.015578,36.0,Stratford_diatance,2018.0,Mile End Park Stadium_diatance,1239.0,Canary Wharf Pier_diatance,2396.0,16477.0,3.0537500473186694,0.0,0.0,2.8163014395900996,-2.3904942498428525,0.10628260680414445
"Merchant Street, Bow",497,51.526578,-0.027581,23.0,Stratford_diatance,2357.0,Mile End Park Art Pavilion_diatance,643.0,Canary Wharf Pier_diatance,2379.0,37079.0,2.6645464737576314,0.0,0.0,2.6413549938153187,-2.226180089668963,0.1074639489238838
"Bow Road Station, Bow",498,51.527058,-0.025296,31.0,Stratford_diatance,2210.0,Mile End Park Art Pavilion_diatance,794.0,Canary Wharf Pier_diatance,2442.0,11029.0,2.758401575146804,0.0,0.0,2.6817136962298487,-2.2676263822300182,0.10733089998938865
"Furze Green, Bow",499,51.519265,-0.021345,53.0,Stratford_diatance,2777.0,Mile End Park Pavilion_diatance,649.0,Canary Wharf Pier_diatance,1646.0,29564.0,2.8483080932396656,0.0,0.0,2.7422954476215877,-2.310036569736967,0.10590729977963463
"Ansell House, Stepney",500,51.520019,-0.05438,32.0,Liverpool Street_diatance,1912.0,Mile End Park Solebay Street_diatance,1290.0,Tower Bridge Quay_diatance,2048.0,10945.0,0.0,0.0,0.0,0.0,0.0,0.08853487758492803
"Cephas Street, Bethnal Green",501,51.522561,-0.054883,21.0,Liverpool Street_diatance,1923.0,Mile End Park Solebay Street_diatance,1286.0,Tower Bridge Quay_diatance,2251.0,18358.0,0.0,0.0,0.0,0.0,0.0,0.0913766058210467
"Bonner Gate, Victoria Park",502,51.53341,-0.049591815,279.0,Liverpool Street_diatance,2783.0,Victoria Park Bonner Gate_diatance,59.0,Nelson Dock Pier_diatance,3445.0,13675.0,0.0,0.0,0.0,0.0,0.0,0.10893760934259766
"Cleveland Way, Stepney",503,51.520893,-0.051394,49.0,Liverpool Street_diatance,2127.0,Mile End Park Solebay Street_diatance,1067.0,Tower Bridge Quay_diatance,2257.0,16570.0,0.0,0.0,0.0,0.0,0.0,0.0980338189485004
"St. John's Park, Cubitt Town",504,51.496454,-0.009506,24.0,Fenchurch Street_diatance,5043.0,Mile End Park Pavilion_diatance,2599.0,Masthouse Terrace Pier_diatance,1342.0,15821.0,3.112276808421866,0.0,0.0,2.7619953874883607,-2.330659079615979,0.10160217239295621
"Ackroyd Drive, Bow",505,51.520398,-0.026768,45.0,Stratford_diatance,2856.0,Mile End Park Stadium_diatance,315.0,Canary Wharf Pier_diatance,1696.0,23952.0,2.6506412910551687,0.0,0.0,2.6396015180981793,-2.2310460159962213,0.10632022988621342
"Bell Lane, Liverpool Street",506,51.517475,-0.075855,77.0,Liverpool Street_diatance,434.0,Victoria Park Bonner Gate_diatance,2597.0,Tower Millennium Pier_diatance,1154.0,21817.0,0.0,0.0,0.0,0.0,0.0,0.08772677543660308
"Clarkson Street, Bethnal Green",507,51.528692,-0.059091,17.0,Liverpool Street_diatance,1943.0,Victoria Park Bonner Gate_diatance,900.0,Tower Bridge Quay_diatance,2716.0,18194.0,0.0,0.0,0.0,0.0,0.0,0.0837440856640006
"Fournier Street, Whitechapel",508,51.519362,-0.074431,36.0,Liverpool Street_diatance,526.0,Victoria Park Bonner Gate_diatance,2381.0,Tower Millennium Pier_diatance,1379.0,13062.0,0.0,0.0,0.0,0.0,0.0,0.0853286212694235
"Fore Street, Guildhall",509,51.517842,-0.090075,12.0,Liverpool Street_diatance,570.0,Lincoln's Inn Fields South_distance,1823.0,Blackfriars Pier_diatance,1100.0,7347.0,0.0,0.0,0.0,0.0,0.0,0.085364085699587
"Westferry DLR, Limehouse",510,51.509303,-0.025996,56.0,Fenchurch Street_diatance,3627.0,Mile End Park Pavilion_diatance,810.0,Canary Wharf Pier_diatance,495.0,4318.0,2.5955052493267816,0.0,0.0,2.5661008260800533,-2.197503509481704,0.10375807294939024
"Sutton Street, Shadwell",511,51.511066,-0.053558,45.0,Fenchurch Street_diatance,1713.0,Mile End Park Football Pitch_diatance,1542.0,Tower Bridge Quay_diatance,1493.0,47510.0,0.0,0.0,0.0,0.0,0.0,0.07276948489688764
"Pritchard's Road, Bethnal Green",512,51.532091,-0.06142,52.0,Liverpool Street_diatance,2072.0,Victoria Park St Agnes Gate_diatance,852.0,Tower Millennium Pier_diatance,3013.0,18316.0,0.0,0.0,0.0,0.0,0.0,0.07576719065230046
"Watney Market, Stepney",513,51.5142228,-0.055656,35.0,Fenchurch Street_diatance,1598.0,Mile End Park Football Pitch_diatance,1524.0,Tower Bridge Quay_diatance,1539.0,19096.0,0.0,0.0,0.0,0.0,0.0,0.06875504468578574
"Portman Square, Marylebone",514,51.516204,-0.155525,21.0,Marylebone_diatance,925.0,Hyde Park Marble Arch_diatance,504.0,Embankment Pier_diatance,2579.0,7737.0,-4.19138315906235,0.0,-6.553491054953252,0.0,-2.9568338694132406,0.17529971663899047
"Russell Gardens, Olympia",515,51.500088,-0.211316,16.0,Paddington_diatance,3042.0,Holland Park Abbotsbury Gate_diatance,418.0,Chelsea Harbour Pier_diatance,3627.0,10540.0,0.0,0.0,-2.347836683280319,0.0,-2.2194594110910084,0.16972582943138073
"Chrisp Street Market, Poplar",516,51.5112,-0.014438,35.0,Stratford_diatance,3472.0,Mile End Park Pavilion_diatance,1179.0,Canary Wharf Pier_diatance,1195.0,23235.0,3.029556890664149,0.0,0.0,2.801251166696787,-2.360670922032329,0.10430719451232036
"Ford Road, Old Ford",517,51.532513,-0.033085,30.0,Stratford International_diatance,2170.0,Victoria Park Gunmaker's Gate_distance,405.0,Canary Wharf Pier_diatance,3052.0,17285.0,2.471098634650512,0.0,0.0,2.5225168617431866,-2.0939804177006716,0.10895916133725811
"Antill Road, Mile End",518,51.528224,-0.037471,60.0,Stratford International_diatance,2712.0,Mile End Park Art Pavilion_diatance,96.0,Canary Wharf Pier_diatance,2630.0,14560.0,2.180587707286484,0.0,0.0,2.377555306139234,-1.9689084464949187,0.10841962621760481
"Teviot Street, Poplar",519,51.518811,-0.011662,18.0,Stratford_diatance,2604.0,Mile End Park Pavilion_diatance,1259.0,Canary Wharf Pier_diatance,1921.0,17858.0,3.1314997722831395,0.0,0.0,2.8516420028860954,-2.4121508175341266,0.1052692923974916
"Bancroft Road, Bethnal Green",520,51.526041,-0.047218,45.0,Liverpool Street_diatance,2542.0,Mile End Park Thoydon Road_diatance,692.0,Nelson Dock Pier_diatance,2625.0,13991.0,0.0,0.0,0.0,0.0,0.0,0.10605398883617334
"Driffield Road, Old Ford",521,51.534137,-0.037366,66.0,Stratford International_diatance,2310.0,Victoria Park Gunmaker's Gate_distance,301.0,Canary Wharf Pier_diatance,3272.0,3987.0,2.263720024520442,0.0,0.0,2.4011263869379675,0.0,0.10968664162274197
"Clinton Road, Mile End",522,51.525941,-0.036017,42.0,Stratford International_diatance,2823.0,Mile End Park Art Pavilion_diatance,179.0,Canary Wharf Pier_diatance,2360.0,9907.0,2.2411342963511496,0.0,0.0,2.4094106659325094,-2.019904066470134,0.10780375611920816
"Langdon Park, Poplar",523,51.51549,-0.013475,61.0,Stratford_diatance,2992.0,Mile End Park Pavilion_diatance,1105.0,Canary Wharf Pier_diatance,1559.0,14166.0,3.069799412270593,0.0,0.0,2.8371008617698514,-2.384138394171216,0.10498157048743394
"Lancaster Gate , Bayswater",524,51.511654,-0.179668,84.0,Paddington_diatance,635.0,Kensington Gardens Lancaster Gate_diatance,99.0,Cadogan Pier_diatance,3334.0,22317.0,-2.2755482064296633,0.0,-4.920253753849417,0.0,-3.2364135796132616,0.18555735391862513
"Blythe Road, Olympia",525,51.496927,-0.21350087,0.0,Paddington_diatance,3384.0,Holland Park Abbotsbury Gate_diatance,706.0,Putney Pier_diatance,3292.0,10207.0,0.0,0.0,-2.257625533047077,0.0,-2.105355958108949,0.16685908990008916
"Lancaster Drive, Blackwall",526,51.503143,-0.008428,29.0,Stratford_diatance,4300.0,Mile End Park Pavilion_diatance,2059.0,Canary Wharf Pier_diatance,1426.0,5380.0,3.159279110170832,0.0,0.0,2.839481659741597,-2.374504226966186,0.10298142497312299
"Hansard Mews, Holland Park",527,51.503802,-0.215808,27.0,Paddington_diatance,3072.0,Holland Park Abbotsbury Gate_diatance,798.0,Putney Pier_diatance,4054.0,15197.0,0.0,0.0,-2.269173690161567,0.0,-2.149824999920609,0.16652579522777705
"Clarges Street, Mayfair",528,51.507326,-0.145827,3.0,Victoria_diatance,1195.0,Green Park Devonshire Gates_diatance,204.0,Westminster Pier_diatance,1689.0,4530.0,-2.8962847680403567,0.0,-5.396215190810442,0.0,-2.0794379727994827,0.16143895388772378
"Manresa Road, Chelsea",529,51.486892,-0.170983,19.0,Victoria_diatance,2110.0,Battersea Park Albert Gate_diatance,906.0,Cadogan Pier_diatance,553.0,10752.0,0.0,0.0,-4.373318193071473,0.0,-3.8551282135971716,0.18260918397175346
"Newby Place, Poplar",530,51.508896,-0.012413,32.0,Stratford_diatance,3697.0,Mile End Park Pavilion_diatance,1434.0,Canary Wharf Pier_diatance,1204.0,19141.0,3.0744394267325266,0.0,0.0,2.8245035706532122,-2.3678044790014074,0.10395152617547898
"Twig Folly Bridge, Mile End",531,51.530326,-0.042744,47.0,Stratford International_diatance,2852.0,Victoria Park Cricketer's Gate_distance,240.0,Canary Wharf Pier_diatance,2957.0,30000.0,0.0,0.0,0.0,2.169161009280141,0.0,0.10892733771068898
"Jubilee Plaza, Canary Wharf",532,51.50357,-0.020068,340.0,Fenchurch Street_diatance,4123.0,Mile End Park Pavilion_diatance,1554.0,Canary Wharf Pier_diatance,629.0,5272.0,2.7984040378208954,0.0,0.0,2.6649615322445475,-2.2524792121526565,0.1027689781269518
"Wellington Row, Bethnal Green",533,51.528222,-0.069743,54.0,Liverpool Street_diatance,1370.0,Victoria Park Bonner Gate_diatance,1565.0,Tower Millennium Pier_diatance,2414.0,14358.0,0.0,0.0,0.0,0.0,0.0,0.05129335458579569
"Goldsmith's Row, Haggerston",534,51.531864,-0.066035,48.0,Liverpool Street_diatance,1847.0,Victoria Park St Agnes Gate_diatance,1140.0,Tower Millennium Pier_diatance,2876.0,12539.0,0.0,0.0,0.0,0.0,0.0,0.02386267259544945
"Gloucester Avenue, Camden Town",535,51.537349,-0.147154,74.0,Euston_diatance,1300.0,The Regent's Park St. Mark's Gate_distance,364.0,Embankment Pier_diatance,3820.0,11724.0,0.0,0.0,-2.6971163367724844,0.0,-2.152812063715364,0.1819045242007287
"Queensbridge Road, Haggerston",536,51.53385,-0.06992,37.0,Liverpool Street_diatance,1897.0,Victoria Park St Agnes Gate_diatance,1322.0,Tower Millennium Pier_diatance,3020.0,12539.0,0.0,0.0,0.0,0.0,0.0,0.03400731284487723
"Old Montague Street, Whitechapel",537,51.51793,-0.067937,55.0,Liverpool Street_diatance,968.0,Victoria Park Bonner Gate_diatance,2196.0,Tower Bridge Quay_diatance,1385.0,27374.0,0.0,0.0,0.0,0.0,0.0,0.06072634157259293
"Naval Row, Blackwall",538,51.508981,-0.00699,30.0,Stratford_diatance,3645.0,Mile End Park Pavilion_diatance,1750.0,Canary Wharf Pier_diatance,1565.0,14392.0,3.209323855814269,0.0,0.0,2.882707972150263,-2.411347286758192,0.10387051278335536
"Hoxton Station, Hoxton",539,51.531091,-0.075901,31.0,Liverpool Street_diatance,1460.0,Victoria Park St Agnes Gate_diatance,1804.0,Tower Millennium Pier_diatance,2657.0,15473.0,0.0,0.0,0.0,0.0,0.0,0.0899193130133374
"Albany Street, The Regent's Park",540,51.528302,-0.144466,68.0,Euston_diatance,691.0,The Regent's Park Chester Gate_distance,124.0,Embankment Pier_diatance,2861.0,4780.0,0.0,0.0,-3.055351209803591,0.0,-2.351772638195328,0.17810614082102527
"Green Park Station, Mayfair",541,51.506613,-0.142844,158.0,Victoria_diatance,1122.0,Green Park Devonshire Gates_diatance,165.0,Westminster Pier_diatance,1467.0,1810.0,-2.389892383295884,0.0,-4.758929880345535,0.0,0.0,0.15824855453988607
"Salmon Lane, Limehouse",542,51.514115,-0.033828,35.0,Fenchurch Street_diatance,3092.0,Mile End Park Pavilion_diatance,390.0,Canary Wharf Pier_diatance,1052.0,20615.0,2.217883752929054,0.0,0.0,2.3974024711983675,-2.0455591694880098,0.10470166197360939
"Lansdowne Walk, Ladbroke Grove",543,51.509591,-0.204666,11.0,Paddington_diatance,2095.0,Holland Park Duchess of Bedford_diatance,840.0,Cadogan Pier_diatance,3985.0,8528.0,0.0,0.0,-2.6291043157064897,0.0,-2.5789907371169942,0.177444547403936
"Percival Street, Finsbury",544,51.526153,-0.102208,29.0,Kings Cross_diatance,1616.0,Lincoln's Inn Fields South_distance,1517.0,Blackfriars Pier_diatance,1729.0,20244.0,0.0,0.0,0.0,0.0,0.0,0.10389861372162174
"Arlington Road, Camden Town",545,51.539957,-0.145246,58.0,Euston_diatance,1456.0,The Regent's Park St. Mark's Gate_distance,617.0,Embankment Pier_diatance,4023.0,12410.0,0.0,0.0,-2.2742018083631734,0.0,-1.9870431590884134,0.18050579674308811
"New Fetter Lane, Holborn",546,51.517428,-0.107987,17.0,Blackfriars_diatance,734.0,Lincoln's Inn Fields South_distance,601.0,Blackfriars Pier_diatance,900.0,2733.0,0.0,0.0,0.0,0.0,0.0,0.14641818810209067
"East India DLR, Blackwall",547,51.509474,-0.002275,123.0,Stratford_diatance,3585.0,Mile End Park Pavilion_diatance,2024.0,Canary Wharf Pier_diatance,1894.0,14392.0,3.309633368708763,0.0,0.0,2.922016539282565,-2.443483947175813,0.10381349106008743
"Westminster Bridge Road, Elephant & Castle",548,51.498386,-0.107913,14.0,Waterloo_diatance,639.0,Geraldine Mary Harmsworth Park North_diatance,144.0,London Eye - Waterloo Pier_diatance,1035.0,15530.0,0.0,0.0,0.0,0.0,0.0,0.1321381312590776
"Gaywood  Street, Elephant & Castle",549,51.49605,-0.104193,13.0,Waterloo East_diatance,984.0,Geraldine Mary Harmsworth Park East_diatance,128.0,London Eye - Waterloo Pier_diatance,1394.0,12715.0,0.0,0.0,0.0,0.0,0.0,0.12165705384091732
"Harford Street, Mile End",550,51.521564,-0.039264,57.0,Fenchurch Street_diatance,2928.0,Mile End Park Solebay Street_diatance,250.0,Canary Wharf Pier_diatance,1959.0,26250.0,0.0,0.0,0.0,2.2398368464159426,0.0,0.10642287128020073
"Import Dock, Canary Wharf",551,51.505772,-0.016460175,76.0,Stratford_diatance,4091.0,Mile End Park Pavilion_diatance,1472.0,Canary Wharf Pier_diatance,854.0,4318.0,2.9415334503974147,0.0,0.0,2.7438103176860915,-2.3123262650732417,0.10334721364610608
"Watney Street, Shadwell",552,51.511542,-0.056667,19.0,Fenchurch Street_diatance,1497.0,Mile End Park Football Pitch_diatance,1703.0,Tower Bridge Quay_diatance,1320.0,47510.0,0.0,0.0,0.0,0.0,0.0,0.04795118686998294
"Regent's Row , Haggerston",553,51.535678,-0.062546,83.0,Liverpool Street_diatance,2333.0,Victoria Park St Agnes Gate_diatance,785.0,Tower Millennium Pier_diatance,3355.0,11312.0,0.0,0.0,0.0,0.0,0.0,0.08002478173760787
"Aberfeldy Street, Poplar",554,51.513548,-0.005659,36.0,Stratford_diatance,3133.0,Mile End Park Pavilion_diatance,1670.0,Canary Wharf Pier_diatance,1849.0,11123.0,3.255040394898218,0.0,0.0,2.8906189109346414,-2.4403654217626087,0.10432557181362594
"Heron Quays DLR, Canary Wharf",556,51.502661,-0.021596,25.0,Fenchurch Street_diatance,4043.0,Mile End Park Pavilion_diatance,1607.0,Canary Wharf Pier_diatance,571.0,35150.0,2.7313856549646105,0.0,0.0,2.617580843236837,-2.2245983397923514,0.10240512836304057
"King Edward Street, St Pauls",557,51.51601,-0.0985,9.0,Blackfriars_diatance,581.0,Lincoln's Inn Fields South_distance,1225.0,Blackfriars Pier_diatance,623.0,1021.0,0.0,0.0,0.0,0.0,0.0,0.11757940684140199
"Page Street, Westminster",558,51.493978,-0.127554,48.0,Vauxhall_diatance,954.0,St. James's Park Storey's Gate_distance,843.0,Millbank Millennium Pier_diatance,315.0,38122.0,0.0,0.0,0.0,0.0,0.0,0.13770359236900115
"Abbotsbury Road, Holland Park",559,51.501391,-0.205991,16.0,Paddington_diatance,2665.0,Holland Park Abbotsbury Gate_diatance,83.0,Cadogan Pier_diatance,3433.0,5099.0,0.0,0.0,-2.5202002846179514,0.0,-2.40775576590709,0.17503155430178838
"Ladbroke Grove Central, Ladbroke Grove",560,51.511624,-0.205921,16.0,Paddington_diatance,2098.0,Holland Park Duchess of Bedford_diatance,1082.0,Cadogan Pier_diatance,4213.0,8528.0,0.0,0.0,-2.567351443666792,0.0,-2.537123862669824,0.17635269829683833
"Rectory Square, Stepney",561,51.518369,-0.043371,26.0,Fenchurch Street_diatance,2538.0,Mile End Park Football Pitch_diatance,600.0,Nelson Dock Pier_diatance,1741.0,20529.0,0.0,0.0,0.0,0.0,0.0,0.1038377450225045
"Bury Place, Holborn",562,51.51746,-0.12335,17.0,Charing Cross_diatance,1108.0,Lincoln's Inn Fields West_distance,410.0,Embankment Pier_diatance,1174.0,14982.0,0.0,0.0,0.0,0.0,0.0,0.12926297856493132
"Preston's Road, Cubitt Town",563,51.499286,-0.009152,23.0,Stratford_diatance,4731.0,Mile End Park Pavilion_diatance,2352.0,Canary Wharf Pier_diatance,1508.0,16980.0,3.128886304316879,0.0,0.0,2.8019849462905024,-2.348526174118065,0.10226039943960107
"Somerset House, Strand",564,51.509943,-0.117619,81.0,Charing Cross_diatance,467.0,Lincoln's Inn Fields South_distance,642.0,Festival Pier_diatance,327.0,2977.0,-2.136068525733688,0.0,0.0,0.0,0.0,0.13848958365471828
"Selby Street, Whitechapel",565,51.521905,-0.063386,14.0,Liverpool Street_diatance,1336.0,Victoria Park Bonner Gate_diatance,1654.0,Tower Bridge Quay_diatance,1905.0,17802.0,0.0,0.0,0.0,0.0,0.0,0.018831549422620157
"Westfield Ariel Way, White City",566,51.509158,-0.224103,124.0,Paddington_diatance,3384.0,Holland Park Abbotsbury Gate_diatance,1598.0,Putney Pier_diatance,4689.0,4871.0,0.0,0.0,-2.1312717720359116,0.0,-2.019160960616193,0.1607401780309967
"Bishop's Bridge Road West, Bayswater",568,51.51616,-0.18697,54.0,Paddington_diatance,705.0,Kensington Gardens Black Lion Gate_diatance,676.0,Cadogan Pier_diatance,3971.0,27046.0,0.0,0.0,-3.910802511489873,0.0,-3.0983843133864837,0.1873050948885845
"Pitfield Street Central, Hoxton",569,51.53213,-0.08299,30.0,Liverpool Street_diatance,1517.0,Victoria Park St Agnes Gate_diatance,2246.0,Blackfriars Pier_diatance,2695.0,32961.0,0.0,0.0,0.0,0.0,0.0,0.09220241409037422
"Upper Bank Street, Canary Wharf",570,51.503083,-0.017676,204.0,Fenchurch Street_diatance,4296.0,Mile End Park Pavilion_diatance,1676.0,Canary Wharf Pier_diatance,803.0,5272.0,2.8830010711836316,0.0,0.0,2.709936540587779,-2.2805407308618504,0.10279505390458213
"Westfield Southern Terrace ,Shepherd's Bush",571,51.506256,-0.218337,30.0,Paddington_diatance,3111.0,Holland Park Abbotsbury Gate_diatance,1086.0,Putney Pier_diatance,4332.0,4871.0,0.0,0.0,-2.2425639651309486,0.0,-2.135575580963954,0.16521997450129677
"Greenland Road, Camden Town",572,51.539099,-0.141728,62.0,Euston_diatance,1260.0,The Regent's Park St. Mark's Gate_distance,782.0,Embankment Pier_diatance,3840.0,14974.0,0.0,0.0,-1.9798733194633693,0.0,0.0,0.1780934006604699
"Limerston Street, West Chelsea",573,51.485587,-0.18119,80.0,Clapham Junction_diatance,2474.0,Battersea Park Albert Gate_diatance,1291.0,Cadogan Pier_diatance,1071.0,15879.0,0.0,0.0,-3.2141866732592046,0.0,-3.225998954103893,0.19211268720579994
"Eagle Wharf Road, Hoxton",574,51.53356,-0.09315,71.0,Liverpool Street_diatance,1847.0,Lincoln's Inn Fields South_distance,2551.0,Blackfriars Pier_diatance,2607.0,22465.0,0.0,0.0,0.0,0.0,0.0,0.06396547083457343
"Alpha Grove, Millwall",576,51.497304,-0.022793,37.0,Fenchurch Street_diatance,4149.0,Mile End Park Pavilion_diatance,2159.0,Greenland Pier_diatance,680.0,51804.0,2.6374968301804715,0.0,0.0,2.487476790032759,-2.167224317010123,0.100464533897946
"Globe Town Market, Bethnal Green",577,51.528869,-0.047548,47.0,Liverpool Street_diatance,2642.0,Victoria Park Cricketer's Gate_distance,440.0,Nelson Dock Pier_diatance,2923.0,20459.0,0.0,0.0,0.0,0.0,0.0,0.10739325467295509
"Hollybush Gardens, Bethnal Green",578,51.527607,-0.057133,20.0,Liverpool Street_diatance,1990.0,Victoria Park Bonner Gate_diatance,888.0,Tower Bridge Quay_diatance,2659.0,18194.0,0.0,0.0,0.0,0.0,0.0,0.09049999569274765
"Queen Street 2, Bank",579,51.511246,-0.093051,61.0,Cannon Street_diatance,181.0,Lincoln's Inn Fields South_distance,1674.0,Bankside Pier_diatance,378.0,1021.0,0.0,0.0,0.0,0.0,0.0,0.10366244211886945
"Doddington Grove, Kennington",580,51.48692917,-0.102996299,81.0,Vauxhall_diatance,1383.0,Geraldine Mary Harmsworth Park East_diatance,1034.0,Millbank Millennium Pier_diatance,1596.0,15534.0,0.0,0.0,0.0,0.0,0.0,0.09895387457929183
"New Cavendish Street, Marylebone",581,51.519167,-0.147983,31.0,Marylebone_diatance,1127.0,The Regent's Park St. Andrew's Gate_distance,703.0,Embankment Pier_diatance,2289.0,13548.0,-2.3664605183344958,0.0,-4.714683813987088,0.0,-2.754784260583098,0.17442321171423777
"Abingdon Green, Westminster",583,51.49764,-0.12597218,30.0,Waterloo_diatance,1072.0,St. James's Park Storey's Gate_distance,523.0,Westminster Pier_diatance,496.0,6973.0,0.0,0.0,0.0,0.0,0.0,0.13634599864354438
"Ilchester Gardens, Bayswater",584,51.51244,-0.19096,58.0,Paddington_diatance,1102.0,Kensington Gardens Black Lion Gate_diatance,339.0,Cadogan Pier_diatance,3706.0,22264.0,0.0,0.0,-3.4282872993176925,0.0,-3.070297575380958,0.18751145443285844
"Mudchute DLR, Cubitt Town",586,51.490645,-0.014582,31.0,Fenchurch Street_diatance,4978.0,Mile End Park Pavilion_diatance,3029.0,Masthouse Terrace Pier_diatance,648.0,5590.0,2.91943357166722,0.0,0.0,2.6174742537707543,-2.233265281483501,0.09980811086133579
"Monument Street, Monument",587,51.50964,-0.08497,37.0,Cannon Street_diatance,434.0,Geraldine Mary Harmsworth Park East_diatance,2102.0,London Bridge City Pier_diatance,302.0,1021.0,0.0,0.0,0.0,0.0,0.0,0.08669621256396838
"Hoxton Street, Hoxton",588,51.52959,-0.0801,24.0,Liverpool Street_diatance,1239.0,Victoria Park St Agnes Gate_diatance,2134.0,Tower Millennium Pier_diatance,2483.0,32961.0,0.0,0.0,0.0,0.0,0.0,0.09405138319997482
